Timestamp,Davis Hall Total Electric Meter Demand (C),Davis Hall Total Electric Meter Usage (C)
2024-01-14T21:00:00-08:00 Los_Angeles,94.20800018310547kW,89.25kWh
2024-01-14T22:00:00-08:00 Los_Angeles,91.83999633789062kW,88.25kWh
2024-01-14T23:00:00-08:00 Los_Angeles,92.03199768066406kW,88.25kWh
2024-01-15T00:00:00-08:00 Los_Angeles,96.63999938964844kW,90.75kWh
2024-01-15T01:00:00-08:00 Los_Angeles,99.13600158691406kW,93kWh
2024-01-15T02:00:00-08:00 Los_Angeles,99.83999633789062kW,95kWh
2024-01-15T03:00:00-08:00 Los_Angeles,99.71199798583984kW,95kWh
2024-01-15T04:00:00-08:00 Los_Angeles,99.90400695800781kW,94.75kWh
2024-01-15T05:00:00-08:00 Los_Angeles,109.44000244140625kW,102.5kWh
2024-01-15T06:00:00-08:00 Los_Angeles,104.25599670410156kW,102kWh
2024-01-15T07:00:00-08:00 Los_Angeles,102.27200317382812kW,98kWh
2024-01-15T08:00:00-08:00 Los_Angeles,102.59199523925781kW,97kWh
2024-01-15T09:00:00-08:00 Los_Angeles,102.07999420166016kW,99kWh
2024-01-15T10:00:00-08:00 Los_Angeles,106.6240005493164kW,101.5kWh
2024-01-15T11:00:00-08:00 Los_Angeles,109.5679931640625kW,104.25kWh
2024-01-15T12:00:00-08:00 Los_Angeles,105.21600341796875kW,102kWh
2024-01-15T13:00:00-08:00 Los_Angeles,107.26399230957031kW,104kWh
2024-01-15T14:00:00-08:00 Los_Angeles,109.1199951171875kW,104.5kWh
2024-01-15T15:00:00-08:00 Los_Angeles,109.1199951171875kW,104.25kWh
2024-01-15T16:00:00-08:00 Los_Angeles,106.11199951171875kW,102.75kWh
2024-01-15T17:00:00-08:00 Los_Angeles,105.47200012207031kW,103kWh
2024-01-15T18:00:00-08:00 Los_Angeles,109.24800109863281kW,102.75kWh
2024-01-15T19:00:00-08:00 Los_Angeles,104.76799774169922kW,100.75kWh
2024-01-15T20:00:00-08:00 Los_Angeles,104.06400299072266kW,95kWh
2024-01-15T21:00:00-08:00 Los_Angeles,94.78399658203125kW,91.25kWh
2024-01-15T22:00:00-08:00 Los_Angeles,94.91199493408203kW,90kWh
2024-01-15T23:00:00-08:00 Los_Angeles,93.69599914550781kW,90.75kWh
2024-01-16T00:00:00-08:00 Los_Angeles,97.66400146484375kW,92.25kWh
2024-01-16T01:00:00-08:00 Los_Angeles,100.35200500488281kW,95kWh
2024-01-16T02:00:00-08:00 Los_Angeles,100.6719970703125kW,95.5kWh
2024-01-16T03:00:00-08:00 Los_Angeles,98.75199890136719kW,95kWh
2024-01-16T04:00:00-08:00 Los_Angeles,102.33600616455078kW,97.5kWh
2024-01-16T05:00:00-08:00 Los_Angeles,162.94400024414062kW,142.5kWh
2024-01-16T06:00:00-08:00 Los_Angeles,164.48001098632812kW,146kWh
2024-01-16T07:00:00-08:00 Los_Angeles,127.36000061035156kW,122.25kWh
2024-01-16T08:00:00-08:00 Los_Angeles,135.10400390625kW,129.5kWh
2024-01-16T09:00:00-08:00 Los_Angeles,161.53599548339844kW,147.75kWh
2024-01-16T10:00:00-08:00 Los_Angeles,173.44000244140625kW,165.5kWh
2024-01-16T11:00:00-08:00 Los_Angeles,183.10398864746094kW,177.5kWh
2024-01-16T12:00:00-08:00 Los_Angeles,195.7760009765625kW,186.75kWh
2024-01-16T13:00:00-08:00 Los_Angeles,195.58399963378906kW,184.25kWh
2024-01-16T14:00:00-08:00 Los_Angeles,188.41600036621094kW,180.5kWh
2024-01-16T15:00:00-08:00 Los_Angeles,187.1999969482422kW,180kWh
2024-01-16T16:00:00-08:00 Los_Angeles,180.03199768066406kW,171.75kWh
2024-01-16T17:00:00-08:00 Los_Angeles,172.86399841308594kW,162kWh
2024-01-16T18:00:00-08:00 Los_Angeles,158.5279998779297kW,153kWh
2024-01-16T19:00:00-08:00 Los_Angeles,148.28799438476562kW,146.25kWh
2024-01-16T20:00:00-08:00 Los_Angeles,136kW,113.5kWh
2024-01-16T21:00:00-08:00 Los_Angeles,105.40800476074219kW,99.25kWh
2024-01-16T22:00:00-08:00 Los_Angeles,103.48800659179688kW,97kWh
2024-01-16T23:00:00-08:00 Los_Angeles,109.44000244140625kW,101.5kWh
2024-01-17T00:00:00-08:00 Los_Angeles,107.26399993896484kW,102.75kWh
2024-01-17T01:00:00-08:00 Los_Angeles,108.73600006103516kW,104kWh
2024-01-17T02:00:00-08:00 Los_Angeles,108.73600006103516kW,102.25kWh
2024-01-17T03:00:00-08:00 Los_Angeles,108.92799377441406kW,104.75kWh
2024-01-17T04:00:00-08:00 Los_Angeles,108.03199768066406kW,103.25kWh
2024-01-17T05:00:00-08:00 Los_Angeles,186.7519989013672kW,163.5kWh
2024-01-17T06:00:00-08:00 Los_Angeles,182.0800018310547kW,164.75kWh
2024-01-17T07:00:00-08:00 Los_Angeles,141.37600708007812kW,137.5kWh
2024-01-17T08:00:00-08:00 Los_Angeles,144.5760040283203kW,141.25kWh
2024-01-17T09:00:00-08:00 Los_Angeles,166.78399658203125kW,160.75kWh
2024-01-17T10:00:00-08:00 Los_Angeles,176kW,168kWh
2024-01-17T11:00:00-08:00 Los_Angeles,187.71200561523438kW,179.75kWh
2024-01-17T12:00:00-08:00 Los_Angeles,180.9919891357422kW,177.75kWh
2024-01-17T13:00:00-08:00 Los_Angeles,184.19200134277344kW,178.75kWh
2024-01-17T14:00:00-08:00 Los_Angeles,187.96800231933594kW,179.75kWh
2024-01-17T15:00:00-08:00 Los_Angeles,182.52798461914062kW,178.5kWh
2024-01-17T16:00:00-08:00 Los_Angeles,178.62399291992188kW,174.5kWh
2024-01-17T17:00:00-08:00 Los_Angeles,174.1439971923828kW,165kWh
2024-01-17T18:00:00-08:00 Los_Angeles,158.0159912109375kW,151.25kWh
2024-01-17T19:00:00-08:00 Los_Angeles,150.27200317382812kW,146.25kWh
2024-01-17T20:00:00-08:00 Los_Angeles,140.92800903320312kW,117.25kWh
2024-01-17T21:00:00-08:00 Los_Angeles,105.79200744628906kW,102kWh
2024-01-17T22:00:00-08:00 Los_Angeles,100.80000305175781kW,96.75kWh
2024-01-17T23:00:00-08:00 Los_Angeles,99.71200561523438kW,95.5kWh
2024-01-18T00:00:00-08:00 Los_Angeles,98.17599487304688kW,95kWh
2024-01-18T01:00:00-08:00 Los_Angeles,98.75199890136719kW,94kWh
2024-01-18T02:00:00-08:00 Los_Angeles,100.47999572753906kW,94.75kWh
2024-01-18T03:00:00-08:00 Los_Angeles,97.53600311279297kW,94.25kWh
2024-01-18T04:00:00-08:00 Los_Angeles,98.75199890136719kW,94kWh
2024-01-18T05:00:00-08:00 Los_Angeles,138.8800048828125kW,125.25kWh
2024-01-18T06:00:00-08:00 Los_Angeles,142.656005859375kW,137.25kWh
2024-01-18T07:00:00-08:00 Los_Angeles,138.81600952148438kW,135.25kWh
2024-01-18T08:00:00-08:00 Los_Angeles,148.92799377441406kW,142.25kWh
2024-01-18T09:00:00-08:00 Los_Angeles,168.57598876953125kW,156.75kWh
2024-01-18T10:00:00-08:00 Los_Angeles,171.3280029296875kW,169.5kWh
2024-01-18T11:00:00-08:00 Los_Angeles,187.71200561523438kW,176.75kWh
2024-01-18T12:00:00-08:00 Los_Angeles,184.12799072265625kW,178.75kWh
2024-01-18T13:00:00-08:00 Los_Angeles,195.13600158691406kW,188.5kWh
2024-01-18T14:00:00-08:00 Los_Angeles,184.83200073242188kW,181kWh
2024-01-18T15:00:00-08:00 Los_Angeles,182.59201049804688kW,181.5kWh
2024-01-18T16:00:00-08:00 Los_Angeles,177.343994140625kW,175.5kWh
2024-01-18T17:00:00-08:00 Los_Angeles,171.4560089111328kW,164.5kWh
2024-01-18T18:00:00-08:00 Los_Angeles,158.0800018310547kW,148kWh
2024-01-18T19:00:00-08:00 Los_Angeles,146.3679962158203kW,143.25kWh
2024-01-18T20:00:00-08:00 Los_Angeles,143.16799926757812kW,110.5kWh
2024-01-18T21:00:00-08:00 Los_Angeles,105.91999816894531kW,101.25kWh
2024-01-18T22:00:00-08:00 Los_Angeles,107.52000427246094kW,99.25kWh
2024-01-18T23:00:00-08:00 Los_Angeles,105.5999984741211kW,98.75kWh
2024-01-19T00:00:00-08:00 Los_Angeles,101.24800109863281kW,97.25kWh
2024-01-19T01:00:00-08:00 Los_Angeles,104.38400268554688kW,96.5kWh
2024-01-19T02:00:00-08:00 Los_Angeles,99.0719985961914kW,96kWh
2024-01-19T03:00:00-08:00 Los_Angeles,100.4800033569336kW,97.75kWh
2024-01-19T04:00:00-08:00 Los_Angeles,98.55999755859375kW,95.5kWh
2024-01-19T05:00:00-08:00 Los_Angeles,140.99200439453125kW,127.5kWh
2024-01-19T06:00:00-08:00 Los_Angeles,145.59999084472656kW,140.5kWh
2024-01-19T07:00:00-08:00 Los_Angeles,142.39999389648438kW,137.75kWh
2024-01-19T08:00:00-08:00 Los_Angeles,153.27999877929688kW,145.25kWh
2024-01-19T09:00:00-08:00 Los_Angeles,171.3280029296875kW,159kWh
2024-01-19T10:00:00-08:00 Los_Angeles,176.6400146484375kW,172kWh
2024-01-19T11:00:00-08:00 Los_Angeles,186.4320068359375kW,181.75kWh
2024-01-19T12:00:00-08:00 Los_Angeles,193.66400146484375kW,184kWh
2024-01-19T13:00:00-08:00 Los_Angeles,185.343994140625kW,178.75kWh
2024-01-19T14:00:00-08:00 Los_Angeles,186.7519989013672kW,183.75kWh
2024-01-19T15:00:00-08:00 Los_Angeles,187.00799560546875kW,180.75kWh
2024-01-19T16:00:00-08:00 Los_Angeles,192kW,176.25kWh
2024-01-19T17:00:00-08:00 Los_Angeles,178.8800048828125kW,163.75kWh
2024-01-19T18:00:00-08:00 Los_Angeles,162.17601013183594kW,149.5kWh
2024-01-19T19:00:00-08:00 Los_Angeles,142.01600646972656kW,137kWh
2024-01-19T20:00:00-08:00 Los_Angeles,142.1439971923828kW,109.75kWh
2024-01-19T21:00:00-08:00 Los_Angeles,98.75199890136719kW,97.75kWh
2024-01-19T22:00:00-08:00 Los_Angeles,99.83999633789062kW,96kWh
2024-01-19T23:00:00-08:00 Los_Angeles,103.23200225830078kW,96.75kWh
2024-01-20T00:00:00-08:00 Los_Angeles,100.41600036621094kW,96.25kWh
2024-01-20T01:00:00-08:00 Los_Angeles,102.97599792480469kW,95.75kWh
2024-01-20T02:00:00-08:00 Los_Angeles,100.60800170898438kW,94.5kWh
2024-01-20T03:00:00-08:00 Los_Angeles,103.16799926757812kW,97kWh
2024-01-20T04:00:00-08:00 Los_Angeles,101.76000213623047kW,97kWh
2024-01-20T05:00:00-08:00 Los_Angeles,100.03199768066406kW,95.75kWh
2024-01-20T06:00:00-08:00 Los_Angeles,99.13600158691406kW,97.25kWh
2024-01-20T07:00:00-08:00 Los_Angeles,108.80000305175781kW,96.75kWh
2024-01-20T08:00:00-08:00 Los_Angeles,105.343994140625kW,98.75kWh
2024-01-20T09:00:00-08:00 Los_Angeles,103.10400390625kW,101.25kWh
2024-01-20T10:00:00-08:00 Los_Angeles,110.33599853515625kW,101.5kWh
2024-01-20T11:00:00-08:00 Los_Angeles,119.48799896240234kW,111.5kWh
2024-01-20T12:00:00-08:00 Los_Angeles,116.60800170898438kW,114.75kWh
2024-01-20T13:00:00-08:00 Los_Angeles,121.98400115966797kW,112kWh
2024-01-20T14:00:00-08:00 Los_Angeles,117.69599914550781kW,112.5kWh
2024-01-20T15:00:00-08:00 Los_Angeles,116.73600006103516kW,109.25kWh
2024-01-20T16:00:00-08:00 Los_Angeles,108.6719970703125kW,104.75kWh
2024-01-20T17:00:00-08:00 Los_Angeles,108.60799407958984kW,104kWh
2024-01-20T18:00:00-08:00 Los_Angeles,109.56800079345703kW,104kWh
2024-01-20T19:00:00-08:00 Los_Angeles,112.25599670410156kW,101.25kWh
2024-01-20T20:00:00-08:00 Los_Angeles,107.58399963378906kW,101.25kWh
2024-01-20T21:00:00-08:00 Los_Angeles,106.17599487304688kW,101.75kWh
2024-01-20T22:00:00-08:00 Los_Angeles,105.5999984741211kW,101.75kWh
2024-01-20T23:00:00-08:00 Los_Angeles,102.59199523925781kW,100kWh
2024-01-21T00:00:00-08:00 Los_Angeles,104.95999908447266kW,100.75kWh
2024-01-21T01:00:00-08:00 Los_Angeles,104.38400268554688kW,99kWh
2024-01-21T02:00:00-08:00 Los_Angeles,105.66400146484375kW,100.75kWh
2024-01-21T03:00:00-08:00 Los_Angeles,104.25599670410156kW,99kWh
2024-01-21T04:00:00-08:00 Los_Angeles,108.03199768066406kW,100kWh
2024-01-21T05:00:00-08:00 Los_Angeles,104.7040023803711kW,100.5kWh
2024-01-21T06:00:00-08:00 Los_Angeles,105.72799682617188kW,102kWh
2024-01-21T07:00:00-08:00 Los_Angeles,103.552001953125kW,99.5kWh
2024-01-21T08:00:00-08:00 Los_Angeles,106.36799621582031kW,101.25kWh
2024-01-21T09:00:00-08:00 Los_Angeles,106.6240005493164kW,103kWh
2024-01-21T10:00:00-08:00 Los_Angeles,105.91999816894531kW,102.75kWh
2024-01-21T11:00:00-08:00 Los_Angeles,112kW,102.5kWh
2024-01-21T12:00:00-08:00 Los_Angeles,117.75999450683594kW,105.25kWh
2024-01-21T13:00:00-08:00 Los_Angeles,110.91200256347656kW,105kWh
2024-01-21T14:00:00-08:00 Los_Angeles,108.6719970703125kW,105.25kWh
2024-01-21T15:00:00-08:00 Los_Angeles,117.24800109863281kW,108kWh
2024-01-21T16:00:00-08:00 Los_Angeles,112.06399536132812kW,108kWh
2024-01-21T17:00:00-08:00 Los_Angeles,112.31999969482422kW,105kWh
2024-01-21T18:00:00-08:00 Los_Angeles,108.9280014038086kW,107.5kWh
2024-01-21T19:00:00-08:00 Los_Angeles,108.28800201416016kW,104kWh
2024-01-21T20:00:00-08:00 Los_Angeles,106.94400024414062kW,102.75kWh
2024-01-21T21:00:00-08:00 Los_Angeles,114.55999755859375kW,104.75kWh
2024-01-21T22:00:00-08:00 Los_Angeles,105.85600280761719kW,102.5kWh
2024-01-21T23:00:00-08:00 Los_Angeles,113.60000610351562kW,102kWh
2024-01-22T00:00:00-08:00 Los_Angeles,106.1760025024414kW,100.75kWh
2024-01-22T01:00:00-08:00 Los_Angeles,109.44000244140625kW,101.5kWh
2024-01-22T02:00:00-08:00 Los_Angeles,112.63999938964844kW,101.5kWh
2024-01-22T03:00:00-08:00 Los_Angeles,106.43199920654297kW,100.5kWh
2024-01-22T04:00:00-08:00 Los_Angeles,104.83200073242188kW,100.5kWh
2024-01-22T05:00:00-08:00 Los_Angeles,112.89599609375kW,101.75kWh
2024-01-22T06:00:00-08:00 Los_Angeles,107.84000396728516kW,105.5kWh
2024-01-22T07:00:00-08:00 Los_Angeles,106.75199890136719kW,102.75kWh
2024-01-22T08:00:00-08:00 Los_Angeles,115.84000396728516kW,109.25kWh
2024-01-22T09:00:00-08:00 Los_Angeles,145.08799743652344kW,127.25kWh
2024-01-22T10:00:00-08:00 Los_Angeles,183.36000061035156kW,176kWh
2024-01-22T11:00:00-08:00 Los_Angeles,191.6800079345703kW,182.75kWh
2024-01-22T12:00:00-08:00 Los_Angeles,195.96800231933594kW,185.75kWh
2024-01-22T13:00:00-08:00 Los_Angeles,193.72799682617188kW,185.25kWh
2024-01-22T14:00:00-08:00 Los_Angeles,191.552001953125kW,185.75kWh
2024-01-22T15:00:00-08:00 Los_Angeles,200.1280059814453kW,187.5kWh
2024-01-22T16:00:00-08:00 Los_Angeles,187.13600158691406kW,181.75kWh
2024-01-22T17:00:00-08:00 Los_Angeles,173.37600708007812kW,169.75kWh
2024-01-22T18:00:00-08:00 Los_Angeles,168.63999938964844kW,165kWh
2024-01-22T19:00:00-08:00 Los_Angeles,163.96798706054688kW,158.75kWh
2024-01-22T20:00:00-08:00 Los_Angeles,152.63999938964844kW,114kWh
2024-01-22T21:00:00-08:00 Los_Angeles,91.83999633789062kW,87.5kWh
2024-01-22T22:00:00-08:00 Los_Angeles,88.19200134277344kW,82.75kWh
2024-01-22T23:00:00-08:00 Los_Angeles,88.31999969482422kW,84kWh
2024-01-23T00:00:00-08:00 Los_Angeles,86.91200256347656kW,83.5kWh
2024-01-23T01:00:00-08:00 Los_Angeles,88.51200103759766kW,81.5kWh
2024-01-23T02:00:00-08:00 Los_Angeles,85.56800079345703kW,82.25kWh
2024-01-23T03:00:00-08:00 Los_Angeles,88kW,81.5kWh
2024-01-23T04:00:00-08:00 Los_Angeles,87.87200164794922kW,82.5kWh
2024-01-23T05:00:00-08:00 Los_Angeles,147.96800231933594kW,126.75kWh
2024-01-23T06:00:00-08:00 Los_Angeles,159.48800659179688kW,143.75kWh
2024-01-23T07:00:00-08:00 Los_Angeles,142.27200317382812kW,138kWh
2024-01-23T08:00:00-08:00 Los_Angeles,154.24000549316406kW,143.75kWh
2024-01-23T09:00:00-08:00 Los_Angeles,172.28799438476562kW,162.75kWh
2024-01-23T10:00:00-08:00 Los_Angeles,179.96798706054688kW,174kWh
2024-01-23T11:00:00-08:00 Los_Angeles,187.83999633789062kW,182kWh
2024-01-23T12:00:00-08:00 Los_Angeles,190.0159912109375kW,184.25kWh
2024-01-23T13:00:00-08:00 Los_Angeles,195.7760009765625kW,190kWh
2024-01-23T14:00:00-08:00 Los_Angeles,193.66400146484375kW,191kWh
2024-01-23T15:00:00-08:00 Los_Angeles,189.63198852539062kW,188.25kWh
2024-01-23T16:00:00-08:00 Los_Angeles,192.38400268554688kW,188kWh
2024-01-23T17:00:00-08:00 Los_Angeles,188.92800903320312kW,178kWh
2024-01-23T18:00:00-08:00 Los_Angeles,166.0159912109375kW,160.5kWh
2024-01-23T19:00:00-08:00 Los_Angeles,164.86399841308594kW,152.25kWh
2024-01-23T20:00:00-08:00 Los_Angeles,155.9040069580078kW,109.75kWh
2024-01-23T21:00:00-08:00 Los_Angeles,95.61600494384766kW,87.75kWh
2024-01-23T22:00:00-08:00 Los_Angeles,86.8479995727539kW,84kWh
2024-01-23T23:00:00-08:00 Los_Angeles,89.79199981689453kW,83.5kWh
2024-01-24T00:00:00-08:00 Los_Angeles,88.95999908447266kW,84kWh
2024-01-24T01:00:00-08:00 Los_Angeles,86.52799987792969kW,81.25kWh
2024-01-24T02:00:00-08:00 Los_Angeles,85.82400512695312kW,80.5kWh
2024-01-24T03:00:00-08:00 Los_Angeles,84.09600067138672kW,79.5kWh
2024-01-24T04:00:00-08:00 Los_Angeles,84.9280014038086kW,81.25kWh
2024-01-24T05:00:00-08:00 Los_Angeles,174.9119873046875kW,145.5kWh
2024-01-24T06:00:00-08:00 Los_Angeles,162.04800415039062kW,151kWh
2024-01-24T07:00:00-08:00 Los_Angeles,138.49600219726562kW,134.5kWh
2024-01-24T08:00:00-08:00 Los_Angeles,157.6959991455078kW,149.25kWh
2024-01-24T09:00:00-08:00 Los_Angeles,172.6719970703125kW,166kWh
2024-01-24T10:00:00-08:00 Los_Angeles,193.9840087890625kW,180.75kWh
2024-01-24T11:00:00-08:00 Los_Angeles,196.3520050048828kW,186.75kWh
2024-01-24T12:00:00-08:00 Los_Angeles,192.447998046875kW,186.5kWh
2024-01-24T13:00:00-08:00 Los_Angeles,189.37599182128906kW,184.5kWh
2024-01-24T14:00:00-08:00 Los_Angeles,194.3040008544922kW,188.5kWh
2024-01-24T15:00:00-08:00 Los_Angeles,189.95199584960938kW,188kWh
2024-01-24T16:00:00-08:00 Los_Angeles,191.87200927734375kW,184.75kWh
2024-01-24T17:00:00-08:00 Los_Angeles,187.1999969482422kW,178.75kWh
2024-01-24T18:00:00-08:00 Los_Angeles,181.5679931640625kW,168.25kWh
2024-01-24T19:00:00-08:00 Los_Angeles,162.3040008544922kW,158.25kWh
2024-01-24T20:00:00-08:00 Los_Angeles,149.31201171875kW,117.5kWh
2024-01-24T21:00:00-08:00 Los_Angeles,95.80799865722656kW,90.5kWh
2024-01-24T22:00:00-08:00 Los_Angeles,89.02400207519531kW,84.5kWh
2024-01-24T23:00:00-08:00 Los_Angeles,90.43199920654297kW,84kWh
2024-01-25T00:00:00-08:00 Los_Angeles,88.447998046875kW,81.25kWh
2024-01-25T01:00:00-08:00 Los_Angeles,86.20800018310547kW,81.5kWh
2024-01-25T02:00:00-08:00 Los_Angeles,85.63200378417969kW,82.5kWh
2024-01-25T03:00:00-08:00 Los_Angeles,87.10400390625kW,81.25kWh
2024-01-25T04:00:00-08:00 Los_Angeles,85.1199951171875kW,81.75kWh
2024-01-25T05:00:00-08:00 Los_Angeles,174.5919952392578kW,145.5kWh
2024-01-25T06:00:00-08:00 Los_Angeles,172.79998779296875kW,151.5kWh
2024-01-25T07:00:00-08:00 Los_Angeles,142.84799194335938kW,141.25kWh
2024-01-25T08:00:00-08:00 Los_Angeles,155.6479949951172kW,151.5kWh
2024-01-25T09:00:00-08:00 Los_Angeles,172.54400634765625kW,167.25kWh
2024-01-25T10:00:00-08:00 Los_Angeles,184.1280059814453kW,178.25kWh
2024-01-25T11:00:00-08:00 Los_Angeles,186.68798828125kW,182.75kWh
2024-01-25T12:00:00-08:00 Los_Angeles,200.63999938964844kW,189.75kWh
2024-01-25T13:00:00-08:00 Los_Angeles,200.76800537109375kW,190.25kWh
2024-01-25T14:00:00-08:00 Los_Angeles,195.64801025390625kW,189.75kWh
2024-01-25T15:00:00-08:00 Los_Angeles,192kW,188.25kWh
2024-01-25T16:00:00-08:00 Los_Angeles,190.27198791503906kW,185.5kWh
2024-01-25T17:00:00-08:00 Los_Angeles,179.3280029296875kW,177.25kWh
2024-01-25T18:00:00-08:00 Los_Angeles,174.91200256347656kW,168.5kWh
2024-01-25T19:00:00-08:00 Los_Angeles,159.29600524902344kW,157kWh
2024-01-25T20:00:00-08:00 Los_Angeles,149.37600708007812kW,113.5kWh
2024-01-25T21:00:00-08:00 Los_Angeles,97.21599578857422kW,91.25kWh
2024-01-25T22:00:00-08:00 Los_Angeles,95.48799896240234kW,90.5kWh
2024-01-25T23:00:00-08:00 Los_Angeles,93.50399780273438kW,87.5kWh
2024-01-26T00:00:00-08:00 Los_Angeles,88.38400268554688kW,85.75kWh
2024-01-26T01:00:00-08:00 Los_Angeles,86.59199523925781kW,85kWh
2024-01-26T02:00:00-08:00 Los_Angeles,89.40799713134766kW,85.25kWh
2024-01-26T03:00:00-08:00 Los_Angeles,89.40799713134766kW,84kWh
2024-01-26T04:00:00-08:00 Los_Angeles,89.08799743652344kW,86kWh
2024-01-26T05:00:00-08:00 Los_Angeles,177.8560028076172kW,149.25kWh
2024-01-26T06:00:00-08:00 Los_Angeles,173.6959991455078kW,154.75kWh
2024-01-26T07:00:00-08:00 Los_Angeles,144.447998046875kW,140.5kWh
2024-01-26T08:00:00-08:00 Los_Angeles,150.5919952392578kW,144.5kWh
2024-01-26T09:00:00-08:00 Los_Angeles,166.2080078125kW,160kWh
2024-01-26T10:00:00-08:00 Los_Angeles,184.5760040283203kW,174.75kWh
2024-01-26T11:00:00-08:00 Los_Angeles,187.96800231933594kW,182kWh
2024-01-26T12:00:00-08:00 Los_Angeles,189.56800842285156kW,182.25kWh
2024-01-26T13:00:00-08:00 Los_Angeles,192.38400268554688kW,186kWh
2024-01-26T14:00:00-08:00 Los_Angeles,185.60000610351562kW,180.5kWh
2024-01-26T15:00:00-08:00 Los_Angeles,185.59999084472656kW,179kWh
2024-01-26T16:00:00-08:00 Los_Angeles,184.70399475097656kW,174.75kWh
2024-01-26T17:00:00-08:00 Los_Angeles,173.50399780273438kW,166kWh
2024-01-26T18:00:00-08:00 Los_Angeles,169.5360107421875kW,154kWh
2024-01-26T19:00:00-08:00 Los_Angeles,149.2480010986328kW,143.5kWh
2024-01-26T20:00:00-08:00 Los_Angeles,145.72799682617188kW,104.25kWh
2024-01-26T21:00:00-08:00 Los_Angeles,89.40800476074219kW,82.5kWh
2024-01-26T22:00:00-08:00 Los_Angeles,89.66400146484375kW,81.5kWh
2024-01-26T23:00:00-08:00 Los_Angeles,86.08000183105469kW,81kWh
2024-01-27T00:00:00-08:00 Los_Angeles,86.4000015258789kW,82kWh
2024-01-27T01:00:00-08:00 Los_Angeles,84.09600067138672kW,80.25kWh
2024-01-27T02:00:00-08:00 Los_Angeles,85.31199645996094kW,80.25kWh
2024-01-27T03:00:00-08:00 Los_Angeles,86.8479995727539kW,79kWh
2024-01-27T04:00:00-08:00 Los_Angeles,86.59200286865234kW,78.75kWh
2024-01-27T05:00:00-08:00 Los_Angeles,85.05599975585938kW,80.25kWh
2024-01-27T06:00:00-08:00 Los_Angeles,84.41600036621094kW,79.75kWh
2024-01-27T07:00:00-08:00 Los_Angeles,85.44000244140625kW,81.25kWh
2024-01-27T08:00:00-08:00 Los_Angeles,89.85600280761719kW,84.25kWh
2024-01-27T09:00:00-08:00 Los_Angeles,92.80000305175781kW,87.75kWh
2024-01-27T10:00:00-08:00 Los_Angeles,90.43199920654297kW,86.25kWh
2024-01-27T11:00:00-08:00 Los_Angeles,93.63200378417969kW,88kWh
2024-01-27T12:00:00-08:00 Los_Angeles,93.88800048828125kW,89.5kWh
2024-01-27T13:00:00-08:00 Los_Angeles,99.64800262451172kW,88.25kWh
2024-01-27T14:00:00-08:00 Los_Angeles,95.61599731445312kW,90.75kWh
2024-01-27T15:00:00-08:00 Los_Angeles,96.1919937133789kW,91.5kWh
2024-01-27T16:00:00-08:00 Los_Angeles,103.61599731445312kW,92kWh
2024-01-27T17:00:00-08:00 Los_Angeles,85.69599914550781kW,80.75kWh
2024-01-27T18:00:00-08:00 Los_Angeles,88.12799835205078kW,82.75kWh
2024-01-27T19:00:00-08:00 Los_Angeles,84.35199737548828kW,78.25kWh
2024-01-27T20:00:00-08:00 Los_Angeles,82.36799621582031kW,79.5kWh
2024-01-27T21:00:00-08:00 Los_Angeles,83.52000427246094kW,78.5kWh
2024-01-27T22:00:00-08:00 Los_Angeles,83.96800231933594kW,78.75kWh
2024-01-27T23:00:00-08:00 Los_Angeles,86.01599884033203kW,78.25kWh
2024-01-28T00:00:00-08:00 Los_Angeles,84.73600006103516kW,79kWh
2024-01-28T01:00:00-08:00 Los_Angeles,85.31199645996094kW,78kWh
2024-01-28T02:00:00-08:00 Los_Angeles,85.05599975585938kW,79kWh
2024-01-28T03:00:00-08:00 Los_Angeles,83.7760009765625kW,78.25kWh
2024-01-28T04:00:00-08:00 Los_Angeles,83.52000427246094kW,76.75kWh
2024-01-28T05:00:00-08:00 Los_Angeles,82.81600189208984kW,78.5kWh
2024-01-28T06:00:00-08:00 Los_Angeles,83.90399932861328kW,78.75kWh
2024-01-28T07:00:00-08:00 Los_Angeles,84.35200500488281kW,79.25kWh
2024-01-28T08:00:00-08:00 Los_Angeles,84.9280014038086kW,79.25kWh
2024-01-28T09:00:00-08:00 Los_Angeles,85.63199615478516kW,81kWh
2024-01-28T10:00:00-08:00 Los_Angeles,85.44000244140625kW,80.5kWh
2024-01-28T11:00:00-08:00 Los_Angeles,87.04000091552734kW,83.25kWh
2024-01-28T12:00:00-08:00 Los_Angeles,87.68000030517578kW,84.5kWh
2024-01-28T13:00:00-08:00 Los_Angeles,87.42399597167969kW,84.25kWh
2024-01-28T14:00:00-08:00 Los_Angeles,96.70399475097656kW,91.75kWh
2024-01-28T15:00:00-08:00 Los_Angeles,99.83999633789062kW,92kWh
2024-01-28T16:00:00-08:00 Los_Angeles,97.40800476074219kW,91kWh
2024-01-28T17:00:00-08:00 Los_Angeles,92.03199768066406kW,88.5kWh
2024-01-28T18:00:00-08:00 Los_Angeles,94.46399688720703kW,85.75kWh
2024-01-28T19:00:00-08:00 Los_Angeles,87.87200164794922kW,83.5kWh
2024-01-28T20:00:00-08:00 Los_Angeles,84.73600006103516kW,82.75kWh
2024-01-28T21:00:00-08:00 Los_Angeles,86.46400451660156kW,79.25kWh
